Slot Name,cpm,Price Points,Encoded Price Points,Slot Size,Create Date
m320x50,0.01,m320x50p1,1qugqgw,320x50,09/16/2020
m320x50,0.02,m320x50p2,9kmozk,320x50,09/16/2020
m320x50,0.03,m320x50p3,1936pz4,320x50,09/16/2020
m320x50,0.04,m320x50p4,ig9p8g,320x50,09/16/2020
m320x50,0.05,m320x50p5,1hytq80,320x50,09/16/2020
m320x50,0.06,m320x50p6,ozoqo,320x50,09/16/2020
m320x50,0.07,m320x50p7,107jpq8,320x50,09/16/2020
m320x50,0.08,m320x50p8,vrq7ls,320x50,09/16/2020
m320x50,0.09,m320x50p9,1vaa8lc,320x50,09/16/2020
m320x50,0.1,m320x50p10,e0g740,320x50,09/16/2020
m320x50,0.11,m320x50p11,1dj083k,320x50,09/16/2020
m320x50,0.12,m320x50p12,mw37cw,320x50,09/16/2020
m320x50,0.13,m320x50p13,1men8cg,320x50,09/16/2020
m320x50,0.14,m320x50p14,54t6v4,320x50,09/16/2020
m320x50,0.15,m320x50p15,14nd7uo,320x50,09/16/2020
m320x50,0.16,m320x50p16,tjtgjk,320x50,09/16/2020
m320x50,0.17,m320x50p17,1t2dhj4,320x50,09/16/2020
m320x50,0.18,m320x50p18,bsjg1s,320x50,09/16/2020
m320x50,0.19,m320x50p19,1bb3h1c,320x50,09/16/2020
m320x50,0.2,m320x50p20,ko6gao,320x50,09/16/2020
m320x50,0.21,m320x50p21,1k6qha8,320x50,09/16/2020
m320x50,0.22,m320x50p22,2wwfsw,320x50,09/16/2020
m320x50,0.23,m320x50p23,12fggsg,320x50,09/16/2020
m320x50,0.24,m320x50p24,xzmyo0,320x50,09/16/2020
m320x50,0.25,m320x50p25,1xi6znk,320x50,09/16/2020
m320x50,0.26,m320x50p26,g8cy68,320x50,09/16/2020
m320x50,0.27,m320x50p27,1fqwz5s,320x50,09/16/2020
m320x50,0.28,m320x50p28,p3zyf4,320x50,09/16/2020
m320x50,0.29,m320x50p29,1omjzeo,320x50,09/16/2020
m320x50,0.3,m320x50p30,7cpxxc,320x50,09/16/2020
m320x50,0.31,m320x50p31,16v9yww,320x50,09/16/2020
m320x50,0.32,m320x50p32,sfv30g,320x50,09/16/2020
m320x50,0.33,m320x50p33,1ryf400,320x50,09/16/2020
m320x50,0.34,m320x50p34,aol2io,320x50,09/16/2020
m320x50,0.35,m320x50p35,1a753i8,320x50,09/16/2020
m320x50,0.36,m320x50p36,jk82rk,320x50,09/16/2020
m320x50,0.37,m320x50p37,1j2s3r4,320x50,09/16/2020
m320x50,0.38,m320x50p38,1sy29s,320x50,09/16/2020
m320x50,0.39,m320x50p39,11bi39c,320x50,09/16/2020
m320x50,0.4,m320x50p40,wvol4w,320x50,09/16/2020
m320x50,0.41,m320x50p41,1we8m4g,320x50,09/16/2020
m320x50,0.42,m320x50p42,f4ekn4,320x50,09/16/2020
m320x50,0.43,m320x50p43,1emylmo,320x50,09/16/2020
m320x50,0.44,m320x50p44,o01kw0,320x50,09/16/2020
m320x50,0.45,m320x50p45,1nillvk,320x50,09/16/2020
m320x50,0.46,m320x50p46,68rke8,320x50,09/16/2020
m320x50,0.47,m320x50p47,15rblds,320x50,09/16/2020
m320x50,0.48,m320x50p48,unru2o,320x50,09/16/2020
m320x50,0.49,m320x50p49,1u6bv28,320x50,09/16/2020
m320x50,0.5,m320x50p50,cwhtkw,320x50,09/16/2020
m320x50,0.51,m320x50p51,1cf1ukg,320x50,09/16/2020
m320x50,0.52,m320x50p52,ls4tts,320x50,09/16/2020
m320x50,0.53,m320x50p53,1laoutc,320x50,09/16/2020
m320x50,0.54,m320x50p54,40utc0,320x50,09/16/2020
m320x50,0.55,m320x50p55,13jeubk,320x50,09/16/2020
m320x50,0.56,m320x50p56,z3lc74,320x50,09/16/2020
m320x50,0.57,m320x50p57,1ym5d6o,320x50,09/16/2020
m320x50,0.58,m320x50p58,hcbbpc,320x50,09/16/2020
m320x50,0.59,m320x50p59,1guvcow,320x50,09/16/2020
m320x50,0.6,m320x50p60,q7yby8,320x50,09/16/2020
m320x50,0.61,m320x50p61,1pqicxs,320x50,09/16/2020
m320x50,0.62,m320x50p62,8gobgg,320x50,09/16/2020
m320x50,0.63,m320x50p63,17z8cg0,320x50,09/16/2020
m320x50,0.64,m320x50p64,qrxips,320x50,09/16/2020
m320x50,0.65,m320x50p65,1qahjpc,320x50,09/16/2020
m320x50,0.66,m320x50p66,90ni80,320x50,09/16/2020
m320x50,0.67,m320x50p67,18j7j7k,320x50,09/16/2020
m320x50,0.68,m320x50p68,hwaigw,320x50,09/16/2020
m320x50,0.69,m320x50p69,1heujgg,320x50,09/16/2020
m320x50,0.7,m320x50p70,50hz4,320x50,09/16/2020
m320x50,0.71,m320x50p71,znkiyo,320x50,09/16/2020
m320x50,0.72,m320x50p72,v7r0u8,320x50,09/16/2020
m320x50,0.73,m320x50p73,1uqb1ts,320x50,09/16/2020
m320x50,0.74,m320x50p74,dgh0cg,320x50,09/16/2020
m320x50,0.75,m320x50p75,1cz11c0,320x50,09/16/2020
m320x50,0.76,m320x50p76,mc40lc,320x50,09/16/2020
m320x50,0.77,m320x50p77,1luo1kw,320x50,09/16/2020
m320x50,0.78,m320x50p78,4ku03k,320x50,09/16/2020
m320x50,0.79,m320x50p79,143e134,320x50,09/16/2020
m320x50,0.8,m320x50p80,szu9s0,320x50,09/16/2020
m320x50,0.81,m320x50p81,1sieark,320x50,09/16/2020
m320x50,0.82,m320x50p82,b8k9a8,320x50,09/16/2020
m320x50,0.83,m320x50p83,1ar4a9s,320x50,09/16/2020
m320x50,0.84,m320x50p84,k479j4,320x50,09/16/2020
m320x50,0.85,m320x50p85,1jmraio,320x50,09/16/2020
m320x50,0.86,m320x50p86,2cx91c,320x50,09/16/2020
m320x50,0.87,m320x50p87,11vha0w,320x50,09/16/2020
m320x50,0.88,m320x50p88,xfnrwg,320x50,09/16/2020
m320x50,0.89,m320x50p89,1wy7sw0,320x50,09/16/2020
m320x50,0.9,m320x50p90,fodreo,320x50,09/16/2020
m320x50,0.91,m320x50p91,1f6xse8,320x50,09/16/2020
m320x50,0.92,m320x50p92,ok0rnk,320x50,09/16/2020
m320x50,0.93,m320x50p93,1o2ksn4,320x50,09/16/2020
m320x50,0.94,m320x50p94,6sqr5s,320x50,09/16/2020
m320x50,0.95,m320x50p95,16bas5c,320x50,09/16/2020
m320x50,0.96,m320x50p96,rvvw8w,320x50,09/16/2020
m320x50,0.97,m320x50p97,1refx8g,320x50,09/16/2020
m320x50,0.98,m320x50p98,a4lvr4,320x50,09/16/2020
m320x50,0.99,m320x50p99,19n5wqo,320x50,09/16/2020
m320x50,1,m320x50p100,j08w00,320x50,09/16/2020
m320x50,1.01,m320x50p101,1iiswzk,320x50,09/16/2020
m320x50,1.02,m320x50p102,18yvi8,320x50,09/16/2020
m320x50,1.03,m320x50p103,10riwhs,320x50,09/16/2020
m320x50,1.04,m320x50p104,wbpedc,320x50,09/16/2020
m320x50,1.05,m320x50p105,1vu9fcw,320x50,09/16/2020
m320x50,1.06,m320x50p106,ekfdvk,320x50,09/16/2020
m320x50,1.07,m320x50p107,1e2zev4,320x50,09/16/2020
m320x50,1.08,m320x50p108,ng2e4g,320x50,09/16/2020
m320x50,1.09,m320x50p109,1mymf40,320x50,09/16/2020
m320x50,1.1,m320x50p110,5osdmo,320x50,09/16/2020
m320x50,1.11,m320x50p111,157cem8,320x50,09/16/2020
m320x50,1.12,m320x50p112,u3snb4,320x50,09/16/2020
m320x50,1.13,m320x50p113,1tmcoao,320x50,09/16/2020
m320x50,1.14,m320x50p114,ccimtc,320x50,09/16/2020
m320x50,1.15,m320x50p115,1bv2nsw,320x50,09/16/2020
m320x50,1.16,m320x50p116,l85n28,320x50,09/16/2020
m320x50,1.17,m320x50p117,1kqpo1s,320x50,09/16/2020
m320x50,1.18,m320x50p118,3gvmkg,320x50,09/16/2020
m320x50,1.19,m320x50p119,12zfnk0,320x50,09/16/2020
m320x50,1.2,m320x50p120,yjm5fk,320x50,09/16/2020
m320x50,1.21,m320x50p121,1y266f4,320x50,09/16/2020
m320x50,1.22,m320x50p122,gsc4xs,320x50,09/16/2020
m320x50,1.23,m320x50p123,1gaw5xc,320x50,09/16/2020
m320x50,1.24,m320x50p124,pnz56o,320x50,09/16/2020
m320x50,1.25,m320x50p125,1p6j668,320x50,09/16/2020
m320x50,1.26,m320x50p126,7wp4ow,320x50,09/16/2020
m320x50,1.27,m320x50p127,17f95og,320x50,09/16/2020
m320x50,1.28,m320x50p128,rlwav4,320x50,09/16/2020
m320x50,1.29,m320x50p129,1r4gbuo,320x50,09/16/2020
m320x50,1.3,m320x50p130,9umadc,320x50,09/16/2020
m320x50,1.31,m320x50p131,19d6bcw,320x50,09/16/2020
m320x50,1.32,m320x50p132,iq9am8,320x50,09/16/2020
m320x50,1.33,m320x50p133,1i8tbls,320x50,09/16/2020
m320x50,1.34,m320x50p134,yza4g,320x50,09/16/2020
m320x50,1.35,m320x50p135,10hjb40,320x50,09/16/2020
m320x50,1.36,m320x50p136,w1pszk,320x50,09/16/2020
m320x50,1.37,m320x50p137,1vk9tz4,320x50,09/16/2020
m320x50,1.38,m320x50p138,eafshs,320x50,09/16/2020
m320x50,1.39,m320x50p139,1dszthc,320x50,09/16/2020
m320x50,1.4,m320x50p140,n62sqo,320x50,09/16/2020
m320x50,1.41,m320x50p141,1momtq8,320x50,09/16/2020
m320x50,1.42,m320x50p142,5ess8w,320x50,09/16/2020
m320x50,1.43,m320x50p143,14xct8g,320x50,09/16/2020
m320x50,1.44,m320x50p144,ttt1xc,320x50,09/16/2020
m320x50,1.45,m320x50p145,1tcd2ww,320x50,09/16/2020
m320x50,1.46,m320x50p146,c2j1fk,320x50,09/16/2020
m320x50,1.47,m320x50p147,1bl32f4,320x50,09/16/2020
m320x50,1.48,m320x50p148,ky61og,320x50,09/16/2020
m320x50,1.49,m320x50p149,1kgq2o0,320x50,09/16/2020
m320x50,1.5,m320x50p150,36w16o,320x50,09/16/2020
m320x50,1.51,m320x50p151,12pg268,320x50,09/16/2020
m320x50,1.52,m320x50p152,y9mk1s,320x50,09/16/2020
m320x50,1.53,m320x50p153,1xs6l1c,320x50,09/16/2020
m320x50,1.54,m320x50p154,gicjk0,320x50,09/16/2020
m320x50,1.55,m320x50p155,1g0wkjk,320x50,09/16/2020
m320x50,1.56,m320x50p156,pdzjsw,320x50,09/16/2020
m320x50,1.57,m320x50p157,1owjksg,320x50,09/16/2020
m320x50,1.58,m320x50p158,7mpjb4,320x50,09/16/2020
m320x50,1.59,m320x50p159,1759kao,320x50,09/16/2020
m320x50,1.6,m320x50p160,spuoe8,320x50,09/16/2020
m320x50,1.61,m320x50p161,1s8epds,320x50,09/16/2020
m320x50,1.62,m320x50p162,ayknwg,320x50,09/16/2020
m320x50,1.63,m320x50p163,1ah4ow0,320x50,09/16/2020
m320x50,1.64,m320x50p164,ju7o5c,320x50,09/16/2020
m320x50,1.65,m320x50p165,1jcrp4w,320x50,09/16/2020
m320x50,1.66,m320x50p166,22xnnk,320x50,09/16/2020
m320x50,1.67,m320x50p167,11lhon4,320x50,09/16/2020
m320x50,1.68,m320x50p168,x5o6io,320x50,09/16/2020
m320x50,1.69,m320x50p169,1wo87i8,320x50,09/16/2020
m320x50,1.7,m320x50p170,fee60w,320x50,09/16/2020
m320x50,1.71,m320x50p171,1ewy70g,320x50,09/16/2020
m320x50,1.72,m320x50p172,oa169s,320x50,09/16/2020
m320x50,1.73,m320x50p173,1nsl79c,320x50,09/16/2020
m320x50,1.74,m320x50p174,6ir5s0,320x50,09/16/2020
m320x50,1.75,m320x50p175,161b6rk,320x50,09/16/2020
m320x50,1.76,m320x50p176,uxrfgg,320x50,09/16/2020
m320x50,1.77,m320x50p177,1ugbgg0,320x50,09/16/2020
m320x50,1.78,m320x50p178,d6heyo,320x50,09/16/2020
m320x50,1.79,m320x50p179,1cp1fy8,320x50,09/16/2020
m320x50,1.8,m320x50p180,m24f7k,320x50,09/16/2020
m320x50,1.81,m320x50p181,1lkog74,320x50,09/16/2020
m320x50,1.82,m320x50p182,4aueps,320x50,09/16/2020
m320x50,1.83,m320x50p183,13tefpc,320x50,09/16/2020
m320x50,1.84,m320x50p184,zdkxkw,320x50,09/16/2020
m320x50,1.85,m320x50p185,1yw4ykg,320x50,09/16/2020
m320x50,1.86,m320x50p186,hmax34,320x50,09/16/2020
m320x50,1.87,m320x50p187,1h4uy2o,320x50,09/16/2020
m320x50,1.88,m320x50p188,qhxxc0,320x50,09/16/2020
m320x50,1.89,m320x50p189,1q0hybk,320x50,09/16/2020
m320x50,1.9,m320x50p190,8qnwu8,320x50,09/16/2020
m320x50,1.91,m320x50p191,1897xts,320x50,09/16/2020
m320x50,1.92,m320x50p192,r1x43k,320x50,09/16/2020
m320x50,1.93,m320x50p193,1qkh534,320x50,09/16/2020
m320x50,1.94,m320x50p194,9an3ls,320x50,09/16/2020
m320x50,1.95,m320x50p195,18t74lc,320x50,09/16/2020
m320x50,1.96,m320x50p196,i6a3uo,320x50,09/16/2020
m320x50,1.97,m320x50p197,1hou4u8,320x50,09/16/2020
m320x50,1.98,m320x50p198,f03cw,320x50,09/16/2020
m320x50,1.99,m320x50p199,zxk4cg,320x50,09/16/2020
m320x50,2,m320x50p200,vhqm80,320x50,09/16/2020
m320x50,2.01,m320x50p201,1v0an7k,320x50,09/16/2020
m320x50,2.02,m320x50p202,dqglq8,320x50,09/16/2020
m320x50,2.03,m320x50p203,1d90mps,320x50,09/16/2020
m320x50,2.04,m320x50p204,mm3lz4,320x50,09/16/2020
m320x50,2.05,m320x50p205,1m4nmyo,320x50,09/16/2020
m320x50,2.06,m320x50p206,4utlhc,320x50,09/16/2020
m320x50,2.07,m320x50p207,14ddmgw,320x50,09/16/2020
m320x50,2.08,m320x50p208,t9tv5s,320x50,09/16/2020
m320x50,2.09,m320x50p209,1ssdw5c,320x50,09/16/2020
m320x50,2.1,m320x50p210,bijuo0,320x50,09/16/2020
m320x50,2.11,m320x50p211,1b13vnk,320x50,09/16/2020
m320x50,2.12,m320x50p212,ke6uww,320x50,09/16/2020
m320x50,2.13,m320x50p213,1jwqvwg,320x50,09/16/2020
m320x50,2.14,m320x50p214,2mwuf4,320x50,09/16/2020
m320x50,2.15,m320x50p215,125gveo,320x50,09/16/2020
m320x50,2.16,m320x50p216,xpnda8,320x50,09/16/2020
m320x50,2.17,m320x50p217,1x87e9s,320x50,09/16/2020
m320x50,2.18,m320x50p218,fydcsg,320x50,09/16/2020
m320x50,2.19,m320x50p219,1fgxds0,320x50,09/16/2020
m320x50,2.2,m320x50p220,ou0d1c,320x50,09/16/2020
m320x50,2.21,m320x50p221,1ocke0w,320x50,09/16/2020
m320x50,2.22,m320x50p222,72qcjk,320x50,09/16/2020
m320x50,2.23,m320x50p223,16ladj4,320x50,09/16/2020
m320x50,2.24,m320x50p224,s5vhmo,320x50,09/16/2020
m320x50,2.25,m320x50p225,1rofim8,320x50,09/16/2020
m320x50,2.26,m320x50p226,aelh4w,320x50,09/16/2020
m320x50,2.27,m320x50p227,19x5i4g,320x50,09/16/2020
m320x50,2.28,m320x50p228,ja8hds,320x50,09/16/2020
m320x50,2.29,m320x50p229,1issidc,320x50,09/16/2020
m320x50,2.3,m320x50p230,1iygw0,320x50,09/16/2020
m320x50,2.31,m320x50p231,111ihvk,320x50,09/16/2020
m320x50,2.32,m320x50p232,wlozr4,320x50,09/16/2020
m320x50,2.33,m320x50p233,1w490qo,320x50,09/16/2020
m320x50,2.34,m320x50p234,euez9c,320x50,09/16/2020
m320x50,2.35,m320x50p235,1ecz08w,320x50,09/16/2020
m320x50,2.36,m320x50p236,nq1zi8,320x50,09/16/2020
m320x50,2.37,m320x50p237,1n8m0hs,320x50,09/16/2020
m320x50,2.38,m320x50p238,5yrz0g,320x50,09/16/2020
m320x50,2.39,m320x50p239,15hc000,320x50,09/16/2020
m320x50,2.4,m320x50p240,uds8ow,320x50,09/16/2020
m320x50,2.41,m320x50p241,1twc9og,320x50,09/16/2020
m320x50,2.42,m320x50p242,cmi874,320x50,09/16/2020
m320x50,2.43,m320x50p243,1c5296o,320x50,09/16/2020
m320x50,2.44,m320x50p244,li58g0,320x50,09/16/2020
m320x50,2.45,m320x50p245,1l0p9fk,320x50,09/16/2020
m320x50,2.46,m320x50p246,3qv7y8,320x50,09/16/2020
m320x50,2.47,m320x50p247,139f8xs,320x50,09/16/2020
m320x50,2.48,m320x50p248,ytlqtc,320x50,09/16/2020
m320x50,2.49,m320x50p249,1yc5rsw,320x50,09/16/2020
m320x50,2.5,m320x50p250,h2bqbk,320x50,09/16/2020
m320x50,2.51,m320x50p251,1gkvrb4,320x50,09/16/2020
m320x50,2.52,m320x50p252,pxyqkg,320x50,09/16/2020
m320x50,2.53,m320x50p253,1pgirk0,320x50,09/16/2020
m320x50,2.54,m320x50p254,86oq2o,320x50,09/16/2020
m320x50,2.55,m320x50p255,17p8r28,320x50,09/16/2020
m320x50,2.56,m320x50p256,r6wwsg,320x50,09/16/2020
m320x50,2.57,m320x50p257,1qpgxs0,320x50,09/16/2020
m320x50,2.58,m320x50p258,9fmwao,320x50,09/16/2020
m320x50,2.59,m320x50p259,18y6xa8,320x50,09/16/2020
m320x50,2.6,m320x50p260,ib9wjk,320x50,09/16/2020
m320x50,2.61,m320x50p261,1httxj4,320x50,09/16/2020
m320x50,2.62,m320x50p262,jzw1s,320x50,09/16/2020
m320x50,2.63,m320x50p263,102jx1c,320x50,09/16/2020
m320x50,2.64,m320x50p264,vmqeww,320x50,09/16/2020
m320x50,2.65,m320x50p265,1v5afwg,320x50,09/16/2020
m320x50,2.66,m320x50p266,dvgef4,320x50,09/16/2020
m320x50,2.67,m320x50p267,1de0feo,320x50,09/16/2020
m320x50,2.68,m320x50p268,mr3eo0,320x50,09/16/2020
m320x50,2.69,m320x50p269,1m9nfnk,320x50,09/16/2020
m320x50,2.7,m320x50p270,4zte68,320x50,09/16/2020
m320x50,2.71,m320x50p271,14idf5s,320x50,09/16/2020
m320x50,2.72,m320x50p272,tetnuo,320x50,09/16/2020
m320x50,2.73,m320x50p273,1sxdou8,320x50,09/16/2020
m320x50,2.74,m320x50p274,bnjncw,320x50,09/16/2020
m320x50,2.75,m320x50p275,1b63ocg,320x50,09/16/2020
m320x50,2.76,m320x50p276,kj6nls,320x50,09/16/2020
m320x50,2.77,m320x50p277,1k1qolc,320x50,09/16/2020
m320x50,2.78,m320x50p278,2rwn40,320x50,09/16/2020
m320x50,2.79,m320x50p279,12ago3k,320x50,09/16/2020
m320x50,2.8,m320x50p280,xun5z4,320x50,09/16/2020
m320x50,2.81,m320x50p281,1xd76yo,320x50,09/16/2020
m320x50,2.82,m320x50p282,g3d5hc,320x50,09/16/2020
m320x50,2.83,m320x50p283,1flx6gw,320x50,09/16/2020
m320x50,2.84,m320x50p284,oz05q8,320x50,09/16/2020
m320x50,2.85,m320x50p285,1ohk6ps,320x50,09/16/2020
m320x50,2.86,m320x50p286,77q58g,320x50,09/16/2020
m320x50,2.87,m320x50p287,16qa680,320x50,09/16/2020
m320x50,2.88,m320x50p288,savabk,320x50,09/16/2020
m320x50,2.89,m320x50p289,1rtfbb4,320x50,09/16/2020
m320x50,2.9,m320x50p290,ajl9ts,320x50,09/16/2020
m320x50,2.91,m320x50p291,1a25atc,320x50,09/16/2020
m320x50,2.92,m320x50p292,jf8a2o,320x50,09/16/2020
m320x50,2.93,m320x50p293,1ixsb28,320x50,09/16/2020
m320x50,2.94,m320x50p294,1ny9kw,320x50,09/16/2020
m320x50,2.95,m320x50p295,116iakg,320x50,09/16/2020
m320x50,2.96,m320x50p296,wqosg0,320x50,09/16/2020
m320x50,2.97,m320x50p297,1w98tfk,320x50,09/16/2020
m320x50,2.98,m320x50p298,ezery8,320x50,09/16/2020
m320x50,2.99,m320x50p299,1ehysxs,320x50,09/16/2020
m320x50,3,m320x50p300,nv1s74,320x50,09/16/2020
m320x50,3.05,m320x50p301,1u1c2dc,320x50,09/16/2020
m320x50,3.1,m320x50p302,3vv0n4,320x50,09/16/2020
m320x50,3.15,m320x50p303,1gpvk00,320x50,09/16/2020
m320x50,3.2,m320x50p304,qmxq0w,320x50,09/16/2020
m320x50,3.25,m320x50p305,1h9uqrk,320x50,09/16/2020
m320x50,3.3,m320x50p306,dbh7nk,320x50,09/16/2020
m320x50,3.35,m320x50p307,13ye8e8,320x50,09/16/2020
m320x50,3.4,m320x50p308,jz7gu8,320x50,09/16/2020
m320x50,3.45,m320x50p309,1wt8074,320x50,09/16/2020
m320x50,3.5,m320x50p310,6nqygw,320x50,09/16/2020
m320x50,3.55,m320x50p311,19i641s,320x50,09/16/2020
m320x50,3.6,m320x50p312,w6plog,320x50,09/16/2020
m320x50,3.65,m320x50p313,1mtmmf4,320x50,09/16/2020
m320x50,3.7,m320x50p314,c7iu4g,320x50,09/16/2020
m320x50,3.75,m320x50p315,12ufuv4,320x50,09/16/2020
m320x50,3.8,m320x50p316,pizchs,320x50,09/16/2020
m320x50,3.85,m320x50p317,1qzgj5s,320x50,09/16/2020
m320x50,3.9,m320x50p318,tzhfk,320x50,09/16/2020
m320x50,3.95,m320x50p319,1do00sg,320x50,09/16/2020
m320x50,4,m320x50p320,tot98g,320x50,09/16/2020
m320x50,4.05,m320x50p321,1kbq9z4,320x50,09/16/2020
m320x50,4.1,m320x50p322,gdcqv4,320x50,09/16/2020
m320x50,4.15,m320x50p323,1709rls,320x50,09/16/2020
m320x50,4.2,m320x50p324,jp7vgg,320x50,09/16/2020
m320x50,4.25,m320x50p325,1wj8etc,320x50,09/16/2020
m320x50,4.3,m320x50p326,6drd34,320x50,09/16/2020
m320x50,4.35,m320x50p327,1ck1n9c,320x50,09/16/2020
m320x50,4.4,m320x50p328,z8l4w0,320x50,09/16/2020
m320x50,4.45,m320x50p329,1pvi5mo,320x50,09/16/2020
m320x50,4.5,m320x50p330,95naww,320x50,09/16/2020
m320x50,4.55,m320x50p331,zskbnk,320x50,09/16/2020
m320x50,4.6,m320x50p332,mh3ta8,320x50,09/16/2020
m320x50,4.65,m320x50p333,1sne3gg,320x50,09/16/2020
m320x50,4.7,m320x50p334,2hx1q8,320x50,09/16/2020
m320x50,4.75,m320x50p335,1fbxl34,320x50,09/16/2020
m320x50,4.8,m320x50p336,s0voxs,320x50,09/16/2020
m320x50,4.85,m320x50p337,1inspog,320x50,09/16/2020
m320x50,4.9,m320x50p338,epf6kg,320x50,09/16/2020
m320x50,4.95,m320x50p339,15cc7b4,320x50,09/16/2020
m320x50,5,m320x50p340,ld5fr4,320x50,09/16/2020
m320x50,5.05,m320x50p341,1y75z40,320x50,09/16/2020
m320x50,5.1,m320x50p342,81oxds,320x50,09/16/2020
m320x50,5.15,m320x50p343,195ombk,320x50,09/16/2020
m320x50,5.2,m320x50p344,vu83y8,320x50,09/16/2020
m320x50,5.25,m320x50p345,1mh54ow,320x50,09/16/2020
m320x50,5.3,m320x50p346,bv1ce8,320x50,09/16/2020
m320x50,5.35,m320x50p347,12hyd4w,320x50,09/16/2020
m320x50,5.4,m320x50p348,p6hurk,320x50,09/16/2020
m320x50,5.45,m320x50p349,1s0x0cg,320x50,09/16/2020
m320x50,5.5,m320x50p350,1vfym8,320x50,09/16/2020
m320x50,5.55,m320x50p351,1epghz4,320x50,09/16/2020
m320x50,5.6,m320x50p352,uq9qf4,320x50,09/16/2020
m320x50,5.65,m320x50p353,1ld6r5s,320x50,09/16/2020
m320x50,5.7,m320x50p354,het81s,320x50,09/16/2020
m320x50,5.75,m320x50p355,181q8sg,320x50,09/16/2020
m320x50,5.8,m320x50p356,hysetc,320x50,09/16/2020
m320x50,5.85,m320x50p357,1ussy68,320x50,09/16/2020
m320x50,5.9,m320x50p358,4nbwg0,320x50,09/16/2020
m320x50,5.95,m320x50p359,1atm6m8,320x50,09/16/2020
m320x50,6,m320x50p360,xi5o8w,320x50,09/16/2020
m320x50,6.05,m320x50p361,1o52ozk,320x50,09/16/2020
m320x50,6.1,m320x50p362,a73s3k,320x50,09/16/2020
m320x50,6.15,m320x50p363,10u0su8,320x50,09/16/2020
m320x50,6.2,m320x50p364,nikagw,320x50,09/16/2020
m320x50,6.25,m320x50p365,1toukn4,320x50,09/16/2020
m320x50,6.3,m320x50p366,3jdiww,320x50,09/16/2020
m320x50,6.35,m320x50p367,1gde29s,320x50,09/16/2020
m320x50,6.4,m320x50p368,roe77k,320x50,09/16/2020
m320x50,6.45,m320x50p369,1ibb7y8,320x50,09/16/2020
m320x50,6.5,m320x50p370,ecxou8,320x50,09/16/2020
m320x50,6.55,m320x50p371,14zupkw,320x50,09/16/2020
m320x50,6.6,m320x50p372,l0ny0w,320x50,09/16/2020
m320x50,6.65,m320x50p373,1xuohds,320x50,09/16/2020
m320x50,6.7,m320x50p374,7p7fnk,320x50,09/16/2020
m320x50,6.75,m320x50p375,1ajml8g,320x50,09/16/2020
m320x50,6.8,m320x50p376,x862v4,320x50,09/16/2020
m320x50,6.85,m320x50p377,1nv33ls,320x50,09/16/2020
m320x50,6.9,m320x50p378,d8zbb4,320x50,09/16/2020
m320x50,6.95,m320x50p379,13vwc1s,320x50,09/16/2020
m320x50,7,m320x50p380,qkftog,320x50,09/16/2020
m320x50,7.05,m320x50p381,1qmz1fk,320x50,09/16/2020
m320x50,7.1,m320x50p382,hhzpc,320x50,09/16/2020
m320x50,7.15,m320x50p383,1dbij28,320x50,09/16/2020
m320x50,7.2,m320x50p384,tcbri8,320x50,09/16/2020
m320x50,7.25,m320x50p385,1jz8s8w,320x50,09/16/2020
m320x50,7.3,m320x50p386,g0v94w,320x50,09/16/2020
m320x50,7.35,m320x50p387,16ns9vk,320x50,09/16/2020
m320x50,7.4,m320x50p388,jcqdq8,320x50,09/16/2020
m320x50,7.45,m320x50p389,1w6qx34,320x50,09/16/2020
m320x50,7.5,m320x50p390,619vcw,320x50,09/16/2020
m320x50,7.55,m320x50p391,1c7k5j4,320x50,09/16/2020
m320x50,7.6,m320x50p392,yw3n5s,320x50,09/16/2020
m320x50,7.65,m320x50p393,1pj0nwg,320x50,09/16/2020
m320x50,7.7,m320x50p394,9i4sn4,320x50,09/16/2020
m320x50,7.75,m320x50p395,1051tds,320x50,09/16/2020
m320x50,7.8,m320x50p396,mtlb0g,320x50,09/16/2020
m320x50,7.85,m320x50p397,1szvl6o,320x50,09/16/2020
m320x50,7.9,m320x50p398,2uejgg,320x50,09/16/2020
m320x50,7.95,m320x50p399,1fof2tc,320x50,09/16/2020
m320x50,8,m320x50p400,sdd6o0,320x50,09/16/2020
m320x50,8.5,m320x50p401,b62cxs,320x50,09/16/2020
m320x50,9,m320x50p402,inre9s,320x50,09/16/2020
m320x50,9.5,m320x50p403,48cidc,320x50,09/16/2020
m320x50,10,m320x50p404,wj73eo,320x50,09/16/2020
m320x50,10.5,m320x50p405,g9lwcg,320x50,09/16/2020
m320x50,11,m320x50p406,mdcyrk,320x50,09/16/2020
m320x50,11.5,m320x50p407,7xy2v4,320x50,09/16/2020
m320x50,12,m320x50p408,uz0dmo,320x50,09/16/2020
m320x50,12.5,m320x50p409,afufb4,320x50,09/16/2020
m320x50,13,m320x50p410,kkfls0,320x50,09/16/2020
m320x50,13.5,m320x50p411,19ngg,320x50,09/16/2020
m320x50,14,m320x50p412,yfvaww,320x50,09/16/2020
m320x50,14.5,m320x50p413,fanbi8,320x50,09/16/2020
m320x50,15,m320x50p414,oq9iio,320x50,09/16/2020
m320x50,15.5,m320x50p415,58k1ds,320x50,09/16/2020
m320x50,16,m320x50p416,qvod8g,320x50,09/16/2020
m320x50,16.5,m320x50p417,cg9hc0,320x50,09/16/2020
m320x50,17,m320x50p418,jxyio0,320x50,09/16/2020
